Attachment URL,ID,Title,Description,Status,Address,Location,Zip Code,Date Created,Num Of Comments,Num Of Followers,Num Of Supporters,Latitude,Longitude,Rank,User
NA,178019,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380483154,0,0,0,40.59925,-73.952607,0,nyc311
NA,178020,Asbestos Complaint (B1),This request was submitted to NYC 311 without a description.,submitted,2046 Eastern Parkway,,0,1380483000,0,0,0,40.680697,-73.904799,0,nyc311
NA,178021,Smoking Violation,This request was submitted to NYC 311 without a description.,received,43-09 46 Street,,0,1380482311,0,0,0,40.744567,-73.918404,0,nyc311
NA,178022,Tree Leaning/Uprooted,This request was submitted to NYC 311 without a description.,received,422 13 Street,,0,1380482029,0,0,0,40.663882,-73.982352,0,nyc311
NA,178023,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,received,2320 Bronx Park East,,0,1380481819,0,0,0,40.860035,-73.870734,0,nyc311
NA,178024,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,153 Beaumont Street,,0,1380481800,0,0,0,40.57826,-73.951207,0,nyc311
NA,178025,Driver Complaint,This request was submitted to NYC 311 without a description.,received,596 East 19 Street,,0,1380481604,0,0,0,40.636335,-73.959639,0,nyc311
NA,178026,One Way,This request was submitted to NYC 311 without a description.,received,,,0,1380481543,0,0,0,40.642949,-73.97732,0,nyc311
NA,178027,Driver Complaint,This request was submitted to NYC 311 without a description.,received,71-21 244 Street,,0,1380481061,0,0,0,40.748878,-73.735316,0,nyc311
NA,178028,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,482 Franklin Avenue,,0,1380481020,0,0,0,40.682183,-73.955894,0,nyc311
NA,178029,Graffiti,This request was submitted to NYC 311 without a description.,submitted,65 9 Street,,0,1380480773,0,0,0,40.673463,-73.995126,0,nyc311
NA,178030,Wear & Tear,This request was submitted to NYC 311 without a description.,in progress,122-22 11 Avenue,,0,1380480275,0,0,0,40.788018,-73.845371,0,nyc311
NA,178031,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,742 51 Street,,0,1380479940,0,0,0,40.64117,-74.005329,0,nyc311
NA,178032,E1 Improper Disposal,This request was submitted to NYC 311 without a description.,submitted,2417 Linden Boulevard,,0,1380479820,0,0,0,40.665585,-73.874358,0,nyc311
NA,178033,Driver Complaint,This request was submitted to NYC 311 without a description.,received,23-65 38 Street,,0,1380479373,0,0,0,40.770337,-73.910476,0,nyc311
NA,178034,Cave-in,This request was submitted to NYC 311 without a description.,received,,,0,1380479033,0,0,0,40.752976,-73.910233,0,nyc311
NA,178035,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380478689,0,0,0,40.729552,-73.989901,0,nyc311
NA,178036,Branch Cracked and Will Fall,This request was submitted to NYC 311 without a description.,submitted,593 Pelton Avenue,,0,1380478435,0,0,0,40.627815,-74.108696,0,nyc311
NA,178037,Tree Leaning/Uprooted,This request was submitted to NYC 311 without a description.,submitted,59 Jerome Avenue,,0,1380478214,0,0,0,40.59677,-74.076436,0,nyc311
NA,178038,Noise: Construction Equipment (NC1),This request was submitted to NYC 311 without a description.,submitted,150 Charles Street,,0,1380477540,0,0,0,40.734034,-74.008811,0,nyc311
NA,178039,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,99 Halsey Street,,0,1380476520,0,0,0,40.681883,-73.949249,0,nyc311
NA,178040,"Noise, Ice Cream Truck (NR4)",This request was submitted to NYC 311 without a description.,submitted,,,0,1380475920,0,0,0,40.714134,-73.989337,0,nyc311
NA,178041,1 or 2,This request was submitted to NYC 311 without a description.,submitted,76 Henry Street,,0,1380475650,0,0,0,40.698552,-73.992499,0,nyc311
NA,178043,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,101 Steuben Street,,0,1380475560,0,0,0,40.694501,-73.963271,0,nyc311
NA,178042,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,2775 East 16 Street,,0,1380475560,0,0,0,40.58394,-73.952625,0,nyc311
NA,178044,1 or 2,This request was submitted to NYC 311 without a description.,submitted,1014 Castle Hill Avenue,,0,1380475408,0,0,0,40.827963,-73.850106,0,nyc311
NA,178045,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,221 Berkeley Place,,0,1380475380,0,0,0,40.674525,-73.973539,0,nyc311
NA,178046,Driver Complaint,This request was submitted to NYC 311 without a description.,received,200 West 26 Street,,0,1380475015,0,0,0,40.746177,-73.994691,0,nyc311
NA,178047,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380474793,0,0,0,40.589845,-73.991103,0,nyc311
NA,178048,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,91-33 88 Avenue,,0,1380474709,0,0,0,40.692107,-73.853069,0,nyc311
NA,178049,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,70 Greene Avenue,,0,1380474240,0,0,0,40.686255,-73.969712,0,nyc311
NA,178050,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,53 Avenue X,,0,1380473760,0,0,0,40.589298,-73.98162,0,nyc311
NA,178051,Graffiti,This request was submitted to NYC 311 without a description.,submitted,50b Mulberry Street,,0,1380473142,0,0,0,40.715276,-73.999592,0,nyc311
NA,178052,Graffiti,This request was submitted to NYC 311 without a description.,submitted,59 Mott Street,,0,1380473080,0,0,0,40.715916,-73.99833,0,nyc311
NA,178053,Graffiti,This request was submitted to NYC 311 without a description.,submitted,111 Mott Street,,0,1380473019,0,0,0,40.717516,-73.997338,0,nyc311
NA,178054,Graffiti,This request was submitted to NYC 311 without a description.,submitted,146 Hester Street,,0,1380472972,0,0,0,40.717453,-73.995949,0,nyc311
NA,178055,Graffiti,This request was submitted to NYC 311 without a description.,submitted,56 Elizabeth Street,,0,1380472955,0,0,0,40.717222,-73.996548,0,nyc311
NA,178056,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380472954,0,0,0,40.774421,-73.877294,0,nyc311
NA,178057,Graffiti,This request was submitted to NYC 311 without a description.,submitted,57 Bayard Street,,0,1380472840,0,0,0,40.715389,-73.997839,0,nyc311
NA,178058,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,submitted,2002 Hobart Avenue,,0,1380472833,0,0,0,40.851849,-73.831024,0,nyc311
NA,178059,Graffiti,This request was submitted to NYC 311 without a description.,submitted,1-49 149 Street,,0,1380472697,0,0,0,40.798701,-73.820985,0,nyc311
NA,178060,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380472689,0,0,0,40.759641,-73.958164,0,nyc311
NA,178061,Graffiti,This request was submitted to NYC 311 without a description.,submitted,41 41 Avenue,,0,1380472659,0,0,0,40.704158,-73.918937,0,nyc311
NA,178062,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,1122 East 36 Street,,0,1380471840,0,0,0,40.62389,-73.940518,0,nyc311
NA,178063,E3A Dirty Area/Alleyway,This request was submitted to NYC 311 without a description.,submitted,633 Jerome Street,,0,1380471540,0,0,0,40.665063,-73.884668,0,nyc311
NA,178064,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,147-04 Cherry Avenue,,0,1380471474,0,0,0,40.757552,-73.815876,0,nyc311
NA,178065,Lamppost Knocked Down,This request was submitted to NYC 311 without a description.,received,Major Deegan Expy,,0,1380471180,0,0,0,40.850209,-73.866524,0,nyc311
NA,178066,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,received,,,0,1380471158,0,0,0,40.765706,-73.741259,0,nyc311
NA,178067,Dead/Dying Tree,This request was submitted to NYC 311 without a description.,submitted,249-20 Cambria Avenue,,0,1380471099,0,0,0,40.764288,-73.734464,0,nyc311
NA,178068,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380471077,0,0,0,40.761719,-73.982807,0,nyc311
NA,178070,St Name - Attached to Pole,This request was submitted to NYC 311 without a description.,received,,,0,1380470769,0,0,0,40.76928,-73.732816,0,nyc311
NA,161368,Construction Noise Complaint,Loudly putting up scaffolding on the building at 9am on Sunday.,completed,160 Havemeyer St,"New York City, NY",11211,1380468459,2,1,1,40.711392,-73.957913,3,149
NA,178071,1 or 2,This request was submitted to NYC 311 without a description.,submitted,24-20 Jackson Avenue,,0,1380467541,0,0,0,40.746312,-73.944408,0,nyc311
NA,178072,Pothole,This request was submitted to NYC 311 without a description.,submitted,Whitlock Avenue,,0,1380467200,0,0,0,40.827947,-73.886055,0,nyc311
NA,178073,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380467043,0,0,0,40.741626,-74.006972,0,nyc311
NA,178074,E12 Illegal Dumping Surveillance,This request was submitted to NYC 311 without a description.,submitted,4602 Avenue I,,0,1380466920,0,0,0,40.630273,-73.931826,0,nyc311
NA,178075,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,133-35 Roosevelt Avenue,,0,1380465660,0,0,0,40.758509,-73.833243,0,nyc311
NA,178076,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,131 West 130 Street,,0,1380465360,0,0,0,40.811389,-73.944205,0,nyc311
NA,178077,Chemical Vapors/Gases/Odors,This request was submitted to NYC 311 without a description.,submitted,68 Thayer Street,,0,1380465036,0,0,0,40.863809,-73.927303,0,nyc311
NA,178078,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,540 Park Avenue,,0,1380464700,0,0,0,40.764307,-73.968796,0,nyc311
NA,178079,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,1429 Bushwick Avenue,,0,1380464520,0,0,0,40.684238,-73.908879,0,nyc311
NA,178080,Tree Leaning/Uprooted,This request was submitted to NYC 311 without a description.,received,135 Columbia Street,,0,1380463978,0,0,0,40.687217,-74.001633,0,nyc311
NA,178081,Vehicle Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380463862,0,0,0,40.783844,-73.979988,0,nyc311
NA,178082,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,5104 Oceanview Avenue,,0,1380462660,0,0,0,40.579931,-74.010141,0,nyc311
NA,178083,Branch or Limb Has Fallen Down,This request was submitted to NYC 311 without a description.,submitted,102-12 Larue Avenue,,0,1380462443,0,0,0,40.740298,-73.857744,0,nyc311
NA,178084,Driver Complaint,This request was submitted to NYC 311 without a description.,received,1244 President Street,,0,1380462115,0,0,0,40.667953,-73.94864,0,nyc311
NA,178085,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,Fulton Street,,0,1380460680,0,0,0,40.686097,-73.973909,0,nyc311
NA,178086,Tree Alive - in Poor Condition,This request was submitted to NYC 311 without a description.,received,1472 Rosedale Avenue,,0,1380459798,0,0,0,40.837152,-73.869998,0,nyc311
NA,178087,E15 Illegal Postering,This request was submitted to NYC 311 without a description.,submitted,,,0,1380459420,0,0,0,40.685192,-73.977028,0,nyc311
NA,178088,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380458885,0,0,0,40.773642,-73.959856,0,nyc311
NA,178089,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380458400,0,0,0,40.649876,-73.844318,0,nyc311
NA,178090,E3 Dirty Sidewalk,This request was submitted to NYC 311 without a description.,submitted,360 East 12 Street,,0,1380458040,0,0,0,40.730426,-73.984543,0,nyc311
NA,178091,Driver Complaint,This request was submitted to NYC 311 without a description.,submitted,,,0,1380457881,0,0,0,40.753606,-73.987089,0,nyc311
NA,178092,"No Parking, Standing, Stopping",This request was submitted to NYC 311 without a description.,received,Pierce Avenue,,0,1380457286,0,0,0,40.845836,-73.85179,0,nyc311
NA,178093,Smoking Violation,This request was submitted to NYC 311 without a description.,received,132 Allen Street,,0,1380455751,0,0,0,40.719923,-73.989989,0,nyc311
NA,178094,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,1500 Waters Place,,0,1380453720,0,0,0,40.84538,-73.84089,0,nyc311
NA,178095,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380453300,0,0,0,40.843376,-73.83689,0,nyc311
NA,178098,Wear & Tear,This request was submitted to NYC 311 without a description.,in progress,15 Grandview Avenue,,0,1380452400,0,0,0,40.638933,-74.164913,0,nyc311
NA,178096,Wear & Tear,This request was submitted to NYC 311 without a description.,in progress,,,0,1380452400,0,0,0,40.573973,-74.169918,0,nyc311
NA,178100,Hummock,This request was submitted to NYC 311 without a description.,in progress,,,0,1380452400,0,0,0,40.615249,-74.106198,0,nyc311
NA,178099,Pothole,This request was submitted to NYC 311 without a description.,submitted,,,0,1380452400,0,0,0,40.545496,-74.19382,0,nyc311
NA,178097,Hummock,This request was submitted to NYC 311 without a description.,in progress,298 Bradley Avenue,,0,1380452400,0,0,0,40.604249,-74.131634,0,nyc311
NA,178101,Driver Complaint,This request was submitted to NYC 311 without a description.,received,570 10 Avenue,,0,1380445034,0,0,0,40.759412,-73.995614,0,nyc311
NA,178102,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380441268,0,0,0,40.690993,-73.991742,0,nyc311
NA,178103,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380440340,0,0,0,40.823642,-73.893903,0,nyc311
NA,178104,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380438372,0,0,0,40.710593,-73.954735,0,nyc311
NA,178105,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380437815,0,0,0,40.72365,-73.985284,0,nyc311
NA,178106,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380437220,0,0,0,40.747146,-74.000848,0,nyc311
NA,178107,Driver Complaint,This request was submitted to NYC 311 without a description.,received,,,0,1380437198,0,0,0,40.718795,-73.989012,0,nyc311
NA,178108,Noise: Alarms (NR3),This request was submitted to NYC 311 without a description.,submitted,,,0,1380436080,0,0,0,40.815071,-73.952974,0,nyc311
NA,178109,Noise: Construction Before/After Hours (NM1),This request was submitted to NYC 311 without a description.,submitted,,,0,1380435840,0,0,0,40.747146,-74.000848,0,nyc311
